bout_id,event_name,date,location,attendance ,result,fighter1,fighter2,winner,weight_class,title_fight,method,end_round,end_time
2315,UFC Macao: Franklin vs Le,2012-11-10,"Macau, China",8415,win,Takanori Gomi,Mac Danzig,Takanori Gomi,Lightweight,f,DEC-Split,3,5:00
2316,UFC Macao: Franklin vs Le,2012-11-10,"Macau, China",8415,win,Jon Tuck,Tiequan Zhang,Jon Tuck,Lightweight,f,DEC-Unanimous,3,5:00
2317,UFC Macao: Franklin vs Le,2012-11-10,"Macau, China",8415,win,Takeya Mizugaki,Jeff Hougland,Takeya Mizugaki,Bantamweight,f,DEC-Unanimous,3,5:00
2318,UFC Macao: Franklin vs Le,2012-11-10,"Macau, China",8415,win,Alex Caceres,Motonobu Tezuka,Alex Caceres,Bantamweight,f,DEC-Split,3,5:00
2319,UFC Macao: Franklin vs Le,2012-11-10,"Macau, China",8415,win,John Lineker,Yasuhiro Urushitani,John Lineker,Flyweight,f,DEC-Unanimous,3,5:00
2320,UFC Macao: Franklin vs Le,2012-11-10,"Macau, China",8415,win,Riki Fukuda,Tom DeBlass,Riki Fukuda,Middleweight,f,DEC-Unanimous,3,5:00
2321,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",17249,win,Georges St-Pierre,Carlos Condit,Georges St-Pierre,Welterweight,t,DEC-Unanimous,5,5:00
2322,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",17249,win,Johny Hendricks,Martin Kampmann,Johny Hendricks,Welterweight,f,KO/TKO-Punch,1,0:46
2323,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",17249,win,Francis Carmont,Tom Lawlor,Francis Carmont,Middleweight,f,DEC-Split,3,5:00
2324,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",17249,win,Rafael Dos Anjos,Mark Bocek,Rafael Dos Anjos,Lightweight,f,DEC-Unanimous,3,5:00
2325,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",17249,win,Pablo Garza,Mark Hominick,Pablo Garza,Featherweight,f,DEC-Unanimous,3,5:00
2326,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",17249,win,Patrick Cote,Alessio Sakara,Patrick Cote,Middleweight,f,DQ,1,1:26
2327,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",17249,win,Cyrille Diabate,Chad Griggs,Cyrille Diabate,Light Heavyweight,f,SUB-Rear Naked Choke,1,2:24
2328,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",17249,win,John Makdessi,Sam Stout,John Makdessi,Lightweight,f,DEC-Unanimous,3,5:00
2329,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",17249,win,Antonio Carvalho,Rodrigo Damm,Antonio Carvalho,Featherweight,f,DEC-Split,3,5:00
2330,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",17249,win,Matthew Riddle,John Maguire,Matthew Riddle,Welterweight,f,DEC-Unanimous,3,5:00
2331,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",17249,win,Ivan Menjivar,Azamat Gashimov,Ivan Menjivar,Bantamweight,f,SUB-Armbar,1,2:44
2332,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",17249,win,Darren Elkins,Steven Siler,Darren Elkins,Featherweight,f,DEC-Unanimous,3,5:00
2333,UFC on Fox: Henderson vs Diaz,2012-12-08,"Seattle, Washington, USA",14412,win,Benson Henderson,Nate Diaz,Benson Henderson,Lightweight,t,DEC-Unanimous,5,5:00
2334,UFC on Fox: Henderson vs Diaz,2012-12-08,"Seattle, Washington, USA",14412,win,Alexander Gustafsson,Mauricio Rua,Alexander Gustafsson,Light Heavyweight,f,DEC-Unanimous,3,5:00
2335,UFC on Fox: Henderson vs Diaz,2012-12-08,"Seattle, Washington, USA",14412,win,Rory MacDonald,BJ Penn,Rory MacDonald,Welterweight,f,DEC-Unanimous,3,5:00
2336,UFC on Fox: Henderson vs Diaz,2012-12-08,"Seattle, Washington, USA",14412,win,Matt Brown,Mike Swick,Matt Brown,Welterweight,f,KO/TKO-Punches,2,2:31
2337,UFC on Fox: Henderson vs Diaz,2012-12-08,"Seattle, Washington, USA",14412,win,Yves Edwards,Jeremy Stephens,Yves Edwards,Lightweight,f,KO/TKO-Punch,1,1:55
2338,UFC on Fox: Henderson vs Diaz,2012-12-08,"Seattle, Washington, USA",14412,win,Raphael Assuncao,Mike Easton,Raphael Assuncao,Bantamweight,f,DEC-Unanimous,3,5:00
2339,UFC on Fox: Henderson vs Diaz,2012-12-08,"Seattle, Washington, USA",14412,win,Ramsey Nijem,Joe Proctor,Ramsey Nijem,Lightweight,f,DEC-Unanimous,3,5:00
2340,UFC on Fox: Henderson vs Diaz,2012-12-08,"Seattle, Washington, USA",14412,win,Daron Cruickshank,Henry Martinez,Daron Cruickshank,Lightweight,f,KO/TKO-Kick,2,2:57
2341,UFC on Fox: Henderson vs Diaz,2012-12-08,"Seattle, Washington, USA",14412,win,Abel Trujillo,Marcus LeVesseur,Abel Trujillo,Lightweight,f,KO/TKO-Knees,2,3:56
2342,UFC on Fox: Henderson vs Diaz,2012-12-08,"Seattle, Washington, USA",14412,win,Dennis Siver,Nam Phan,Dennis Siver,Featherweight,f,DEC-Unanimous,3,5:00
2343,UFC on Fox: Henderson vs Diaz,2012-12-08,"Seattle, Washington, USA",14412,win,Scott Jorgensen,John Albert,Scott Jorgensen,Bantamweight,f,SUB-Rear Naked Choke,1,4:59
2344,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,"Gold Coast, Queensland, Australia",5133,win,Ross Pearson,George Sotiropoulos,Ross Pearson,Lightweight,f,KO/TKO-Punch,3,0:41
2345,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,"Gold Coast, Queensland, Australia",5133,win,Robert Whittaker,Bradley Scott,Robert Whittaker,Welterweight,t,DEC-Unanimous,3,5:00
2346,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,"Gold Coast, Queensland, Australia",5133,win,Norman Parke,Colin Fletcher,Norman Parke,Lightweight,t,DEC-Unanimous,3,5:00
2347,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,"Gold Coast, Queensland, Australia",5133,win,Hector Lombard,Rousimar Palhares,Hector Lombard,Middleweight,f,KO/TKO-Punches,1,3:38
2348,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,"Gold Coast, Queensland, Australia",5133,win,Chad Mendes,Yaotzin Meza,Chad Mendes,Featherweight,f,KO/TKO-Punch,1,1:55
2349,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,"Gold Coast, Queensland, Australia",5133,nc,Igor Pokrajac,Joey Beltran,,Light Heavyweight,f,Overturned,3,5:00
2350,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,"Gold Coast, Queensland, Australia",5133,win,Mike Pierce,Seth Baczynski,Mike Pierce,Welterweight,f,DEC-Unanimous,3,5:00
2351,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,"Gold Coast, Queensland, Australia",5133,win,Benny Alloway,Manuel Rodriguez,Benny Alloway,Welterweight,f,KO/TKO-Kick,1,4:57
2352,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,"Gold Coast, Queensland, Australia",5133,win,Mike Wilkinson,Brendan Loughnane,Mike Wilkinson,Lightweight,f,DEC-Unanimous,3,5:00
2353,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,"Gold Coast, Queensland, Australia",5133,win,Cody Donovan,Nick Penner,Cody Donovan,Light Heavyweight,f,KO/TKO-Punch,1,4:35
2354,The Ultimate Fighter 16 Finale,2012-12-15,"Las Vegas, Nevada, USA",2427,win,Roy Nelson,Matt Mitrione,Roy Nelson,Heavyweight,f,KO/TKO-Punch,1,2:58
2355,The Ultimate Fighter 16 Finale,2012-12-15,"Las Vegas, Nevada, USA",2427,win,Colton Smith,Mike Ricci,Colton Smith,Welterweight,t,DEC-Unanimous,3,5:00
2356,The Ultimate Fighter 16 Finale,2012-12-15,"Las Vegas, Nevada, USA",2427,win,Pat Barry,Shane del Rosario,Pat Barry,Heavyweight,f,KO/TKO-Punch,2,0:26
2357,The Ultimate Fighter 16 Finale,2012-12-15,"Las Vegas, Nevada, USA",2427,win,Dustin Poirier,Jonathan Brookins,Dustin Poirier,Featherweight,f,SUB-D'Arce Choke,1,4:15
2358,The Ultimate Fighter 16 Finale,2012-12-15,"Las Vegas, Nevada, USA",2427,win,Mike Pyle,James Head,Mike Pyle,Welterweight,f,KO/TKO-Knee,1,1:55
2359,The Ultimate Fighter 16 Finale,2012-12-15,"Las Vegas, Nevada, USA",2427,win,Johnny Bedford,Marcos Vinicius,Johnny Bedford,Bantamweight,f,KO/TKO-Punch,2,1:00
2360,The Ultimate Fighter 16 Finale,2012-12-15,"Las Vegas, Nevada, USA",2427,win,Rustam Khabilov,Vinc Pichel,Rustam Khabilov,Lightweight,f,KO/TKO-Slam,1,2:15
2361,The Ultimate Fighter 16 Finale,2012-12-15,"Las Vegas, Nevada, USA",2427,win,TJ Waldburger,Nick Catone,TJ Waldburger,Welterweight,f,SUB-Triangle Choke,2,1:04
2362,The Ultimate Fighter 16 Finale,2012-12-15,"Las Vegas, Nevada, USA",2427,win,Hugo Viana,Reuben Duran,Hugo Viana,Bantamweight,f,KO/TKO-Punch,1,4:05
2363,The Ultimate Fighter 16 Finale,2012-12-15,"Las Vegas, Nevada, USA",2427,win,Mike Rio,John Cofer,Mike Rio,Lightweight,f,SUB-Armbar,3,4:11
2364,The Ultimate Fighter 16 Finale,2012-12-15,"Las Vegas, Nevada, USA",2427,win,Tim Elliott,Jared Papazian,Tim Elliott,Flyweight,f,DEC-Unanimous,3,5:00
2365,UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",13561,win,Cain Velasquez,Junior Dos Santos,Cain Velasquez,Heavyweight,t,DEC-Unanimous,5,5:00
2366,UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",13561,win,Jim Miller,Joe Lauzon,Jim Miller,Lightweight,f,DEC-Unanimous,3,5:00
2367,UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",13561,win,Costas Philippou,Tim Boetsch,Costas Philippou,Middleweight,f,KO/TKO-Punches,3,2:11
2368,UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",13561,win,Yushin Okami,Alan Belcher,Yushin Okami,Middleweight,f,DEC-Unanimous,3,5:00
2369,UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",13561,win,Derek Brunson,Chris Leben,Derek Brunson,Middleweight,f,DEC-Unanimous,3,5:00
2370,UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",13561,win,Eddie Wineland,Brad Pickett,Eddie Wineland,Bantamweight,f,DEC-Split,3,5:00
2371,UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",13561,win,Erik Perez,Byron Bloodworth,Erik Perez,Bantamweight,f,KO/TKO-Punches,1,3:50
2372,UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",13561,win,Jamie Varner,Melvin Guillard,Jamie Varner,Lightweight,f,DEC-Split,3,5:00
2373,UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",13561,win,Myles Jury,Michael Johnson,Myles Jury,Lightweight,f,DEC-Unanimous,3,5:00
2374,UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",13561,win,Todd Duffee,Philip De Fries,Todd Duffee,Heavyweight,f,KO/TKO-Punches,1,2:04
2375,UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",13561,win,Max Holloway,Leonard Garcia,Max Holloway,Featherweight,f,DEC-Split,3,5:00
2376,UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",13561,win,John Moraga,Chris Cariaso,John Moraga,Flyweight,f,SUB-Guillotine Choke,3,1:11
2377,UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",9116,win,Vitor Belfort,Michael Bisping,Vitor Belfort,Middleweight,f,KO/TKO-Kick,2,1:27
2378,UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",9116,win,CB Dollaway,Daniel Sarafian,CB Dollaway,Middleweight,f,DEC-Split,3,5:00
2379,UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",9116,win,Gabriel Gonzaga,Ben Rothwell,Gabriel Gonzaga,Heavyweight,f,SUB-Guillotine Choke,2,1:01
2380,UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",9116,win,Khabib Nurmagomedov,Thiago Tavares,Khabib Nurmagomedov,Lightweight,f,KO/TKO-Elbows,1,1:55
2381,UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",9116,win,Godofredo Pepey,Milton Vieira,Godofredo Pepey,Featherweight,f,DEC-Split,3,5:00
2382,UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",9116,win,Ronny Markes,Andrew Craig,Ronny Markes,Middleweight,f,DEC-Unanimous,3,5:00
2383,UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",9116,win,Nik Lentz,Diego Nunes,Nik Lentz,Featherweight,f,DEC-Unanimous,3,5:00
2384,UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",9116,win,Edson Barboza,Lucas Martins,Edson Barboza,Lightweight,f,KO/TKO-Punches,1,2:38
2385,UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",9116,nc,Iuri Alcantara,Pedro Nobre,,Bantamweight,f,CNC,1,2:11
2386,UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",9116,win,Ildemar Alcantara,Wagner Prado,Ildemar Alcantara,Light Heavyweight,f,SUB-Kneebar,2,2:39
2387,UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",9116,win,Francisco Trinaldo,CJ Keith,Francisco Trinaldo,Lightweight,f,SUB-Arm Triangle,2,1:50
2388,UFC on Fox: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",16091,win,Demetrious Johnson,John Dodson,Demetrious Johnson,Flyweight,t,DEC-Unanimous,5,5:00
2389,UFC on Fox: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",16091,win,Glover Teixeira,Rampage Jackson,Glover Teixeira,Light Heavyweight,f,DEC-Unanimous,3,5:00
2390,UFC on Fox: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",16091,win,Anthony Pettis,Donald Cerrone,Anthony Pettis,Lightweight,f,KO/TKO-Kick,1,2:35
2391,UFC on Fox: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",16091,win,Ricardo Lamas,Erik Koch,Ricardo Lamas,Featherweight,f,KO/TKO-Elbows,2,2:32
2392,UFC on Fox: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",16091,win,TJ Grant,Matt Wiman,TJ Grant,Lightweight,f,KO/TKO-Elbows,1,4:51
2393,UFC on Fox: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",16091,win,Clay Guida,Hatsu Hioki,Clay Guida,Featherweight,f,DEC-Split,3,5:00
2394,UFC on Fox: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",16091,win,Pascal Krauss,Mike Stumpf,Pascal Krauss,Welterweight,f,DEC-Unanimous,3,5:00
2395,UFC on Fox: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",16091,win,Ryan Bader,Vladimir Matyushenko,Ryan Bader,Light Heavyweight,f,SUB-Guillotine Choke,1,0:50
2396,UFC on Fox: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",16091,win,Shawn Jordan,Mike Russow,Shawn Jordan,Heavyweight,f,KO/TKO,2,3:48
2397,UFC on Fox: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",16091,win,Rafael Natal,Sean Spencer,Rafael Natal,Middleweight,f,SUB-Arm Triangle,3,2:13
2398,UFC on Fox: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",16091,win,David Mitchell,Simeon Thoresen,David Mitchell,Welterweight,f,DEC-Unanimous,3,5:00
2399,UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",10275,win,Jose Aldo,Frankie Edgar,Jose Aldo,Featherweight,t,DEC-Unanimous,5,5:00
2400,UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",10275,win,Rogerio Nogueira,Rashad Evans,Rogerio Nogueira,Light Heavyweight,f,DEC-Unanimous,3,5:00
2401,UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",10275,win,Antonio Silva,Alistair Overeem,Antonio Silva,Heavyweight,f,KO/TKO-Punches,3,0:25
2402,UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",10275,win,Demian Maia,Jon Fitch,Demian Maia,Welterweight,f,DEC-Unanimous,3,5:00
2403,UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",10275,win,Joseph Benavidez,Ian McCall,Joseph Benavidez,Flyweight,f,DEC-Unanimous,3,5:00
2404,UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",10275,win,Evan Dunham,Gleison Tibau,Evan Dunham,Lightweight,f,DEC-Split,3,5:00
2405,UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",10275,win,Tyron Woodley,Jay Hieron,Tyron Woodley,Welterweight,f,KO/TKO-Punch,1,0:36
2406,UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",10275,win,Bobby Green,Jacob Volkmann,Bobby Green,Lightweight,f,SUB-Rear Naked Choke,3,4:25
2407,UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",10275,win,Isaac Vallie-Flagg,Yves Edwards,Isaac Vallie-Flagg,Lightweight,f,DEC-Split,3,5:00
2408,UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",10275,win,Dustin Kimura,Chico Camus,Dustin Kimura,Bantamweight,f,SUB-Rear Naked Choke,3,1:50
2409,UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",10275,win,Francisco Rivera,Edwin Figueroa,Francisco Rivera,Bantamweight,f,KO/TKO-Punches,2,4:20
2410,UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",10349,win,Renan Barao,Michael McDonald,Renan Barao,Bantamweight,t,SUB-Arm Triangle,4,3:57
2411,UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",10349,win,Cub Swanson,Dustin Poirier,Cub Swanson,Featherweight,f,DEC-Unanimous,3,5:00
2412,UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",10349,win,Jimi Manuwa,Cyrille Diabate,Jimi Manuwa,Light Heavyweight,f,KO/TKO,1,5:00
2413,UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",10349,win,Gunnar Nelson,Jorge Santiago,Gunnar Nelson,Welterweight,f,DEC-Unanimous,3,5:00
2414,UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",10349,win,James Te Huna,Ryan Jimmo,James Te Huna,Light Heavyweight,f,DEC-Unanimous,3,5:00
2415,UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",10349,nc,Che Mills,Matthew Riddle,,Welterweight,f,Overturned,3,5:00
2416,UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",10349,win,Renee Forte,Terry Etim,Renee Forte,Lightweight,f,DEC-Unanimous,3,5:00
2417,UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",10349,win,Danny Castillo,Paul Sass,Danny Castillo,Lightweight,f,DEC-Unanimous,3,5:00
2418,UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",10349,win,Andy Ogle,Josh Grispi,Andy Ogle,Featherweight,f,DEC-Unanimous,3,5:00
2419,UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",10349,win,Tom Watson,Stanislav Nedkov,Tom Watson,Middleweight,f,KO/TKO-Knee,2,4:42
2420,UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",10349,win,Vaughan Lee,Motonobu Tezuka,Vaughan Lee,Bantamweight,f,DEC-Unanimous,3,5:00
2421,UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",10349,win,Phil Harris,Ulysses Gomez,Phil Harris,Flyweight,f,DEC-Unanimous,3,5:00
2422,UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",13257,win,Ronda Rousey,Liz Carmouche,Ronda Rousey,Women's Bantamweight,t,SUB-Armbar,1,4:49
2423,UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",13257,win,Lyoto Machida,Dan Henderson,Lyoto Machida,Light Heavyweight,f,DEC-Split,3,5:00
2424,UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",13257,win,Urijah Faber,Ivan Menjivar,Urijah Faber,Bantamweight,f,SUB-Rear Naked Choke,1,4:34
2425,UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",13257,win,Court McGee,Josh Neer,Court McGee,Welterweight,f,DEC-Unanimous,3,5:00
2426,UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",13257,win,Robbie Lawler,Josh Koscheck,Robbie Lawler,Welterweight,f,KO/TKO-Punches,1,3:57
2427,UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",13257,win,Brendan Schaub,Lavar Johnson,Brendan Schaub,Heavyweight,f,DEC-Unanimous,3,5:00
2428,UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",13257,win,Michael Chiesa,Anton Kuivanen,Michael Chiesa,Lightweight,f,SUB-Rear Naked Choke,2,2:29
2429,UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",13257,win,Dennis Bermudez,Matt Grice,Dennis Bermudez,Featherweight,f,DEC-Split,3,5:00
2430,UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",13257,win,Sam Stout,Caros Fodor,Sam Stout,Lightweight,f,DEC-Split,3,5:00
2431,UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",13257,win,Kenny Robertson,Brock Jardine,Kenny Robertson,Welterweight,f,SUB-Kneebar,1,2:57
2432,UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",13257,win,Neil Magny,Jon Manley,Neil Magny,Welterweight,f,DEC-Unanimous,3,5:00
2433,UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",13257,win,Nah-Shon Burrell,Yuri Villefort,Nah-Shon Burrell,Welterweight,f,DEC-Unanimous,3,5:00
2434,UFC on FUEL TV: Japan,2013-03-02,"Saitama, Japan",14682,win,Wanderlei Silva,Brian Stann,Wanderlei Silva,Light Heavyweight,f,KO/TKO-Punch,2,4:08
2435,UFC on FUEL TV: Japan,2013-03-02,"Saitama, Japan",14682,win,Mark Hunt,Stefan Struve,Mark Hunt,Heavyweight,f,KO/TKO-Punch,3,1:44
2439,UFC on FUEL TV: Japan,2013-03-02,"Saitama, Japan",14682,win,Dong Hyun Kim,Siyar Bahadurzada,Dong Hyun Kim,Welterweight,f,DEC-Unanimous,3,5:00
2440,UFC on FUEL TV: Japan,2013-03-02,"Saitama, Japan",14682,win,Brad Tavares,Riki Fukuda,Brad Tavares,Middleweight,f,DEC-Unanimous,3,5:00
2441,UFC on FUEL TV: Japan,2013-03-02,"Saitama, Japan",14682,win,Takeya Mizugaki,Bryan Caraway,Takeya Mizugaki,Bantamweight,f,DEC-Split,3,5:00
2442,UFC on FUEL TV: Japan,2013-03-02,"Saitama, Japan",14682,win,Kazuki Tokudome,Cristiano Marcello,Kazuki Tokudome,Lightweight,f,DEC-Unanimous,3,5:00
2443,UFC on FUEL TV: Japan,2013-03-02,"Saitama, Japan",14682,nc,Alex Caceres,Kyung Ho Kang,,Bantamweight,f,Overturned,3,5:00
2444,UFC on FUEL TV: Japan,2013-03-02,"Saitama, Japan",14682,win,Hyun Gyu Lim,Marcelo Guimaraes,Hyun Gyu Lim,Welterweight,f,KO/TKO-Knee,2,4:00
2445,UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",20145,win,Georges St-Pierre,Nick Diaz,Georges St-Pierre,Welterweight,t,DEC-Unanimous,5,5:00
2446,UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",20145,win,Johny Hendricks,Carlos Condit,Johny Hendricks,Welterweight,f,DEC-Unanimous,3,5:00
2447,UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",20145,win,Jake Ellenberger,Nate Marquardt,Jake Ellenberger,Welterweight,f,KO/TKO-Punch,1,3:00
2448,UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",20145,win,Chris Camozzi,Nick Ring,Chris Camozzi,Middleweight,f,DEC-Split,3,5:00
2449,UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",20145,win,Mike Ricci,Colin Fletcher,Mike Ricci,Lightweight,f,DEC-Unanimous,3,5:00
2450,UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",20145,win,Patrick Cote,Bobby Voelker,Patrick Cote,Welterweight,f,DEC-Unanimous,3,5:00
2451,UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",20145,win,Darren Elkins,Antonio Carvalho,Darren Elkins,Featherweight,f,KO/TKO-Punch,1,3:06
2452,UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",20145,win,Jordan Mein,Dan Miller,Jordan Mein,Welterweight,f,KO/TKO-Punches,1,4:42
2453,UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",20145,win,John Makdessi,Daron Cruickshank,John Makdessi,Lightweight,f,DEC-Unanimous,3,5:00
2454,UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",20145,win,Rick Story,Quinn Mulhern,Rick Story,Welterweight,f,KO/TKO-Punch,1,3:05
2455,UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",20145,win,TJ Dillashaw,Issei Tamura,TJ Dillashaw,Bantamweight,f,KO/TKO-Kick,2,0:26
2456,UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",20145,win,George Roop,Reuben Duran,George Roop,Bantamweight,f,DEC-Unanimous,3,5:00
2457,UFC on FUEL TV 9: Mousasi vs Latifi,2013-04-06,"Stockholm, Sweden",14506,win,Gegard Mousasi,Ilir Latifi,Gegard Mousasi,Light Heavyweight,f,DEC-Unanimous,3,5:00
2458,UFC on FUEL TV 9: Mousasi vs Latifi,2013-04-06,"Stockholm, Sweden",14506,win,Ross Pearson,Ryan Couture,Ross Pearson,Lightweight,f,KO/TKO-Punches,2,3:45
2459,UFC on FUEL TV 9: Mousasi vs Latifi,2013-04-06,"Stockholm, Sweden",14506,win,Matt Mitrione,Philip De Fries,Matt Mitrione,Heavyweight,f,KO/TKO-Punches,1,0:19
